local_name,date,project_name,crew,ef_id,gps_id,sampling_method,pass_number,ef_seconds,voltage,frequency,enclosure,wp_top,wp_bottom,site_start_time,site_end_time,segment_start_time,segment_end_time,species,length,weight,alive,pit_tag_id,row_id,camera_id,photo_time_start,photo_time_end,comments
125179_us_ef1,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,545,450,60,partial enclosure,18,17,13:05:00,13:35:44,13:18:30,13:24:10,Rainbow Trout,128,27.2,TRUE,3DD.003E192ACB,387,,,,NA. Pit Tag ID: 3DD.003E192ACB. Row ID: 387. 
125179_us_ef1,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,545,450,60,partial enclosure,18,17,13:05:00,13:35:44,13:18:30,13:24:10,Rainbow Trout,102,11.1,TRUE,3DD.003E192B07,388,AI,14:10:50,,NA. Pit Tag ID: 3DD.003E192B07. Row ID: 388. 
125179_us_ef1,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,545,450,60,partial enclosure,18,17,13:05:00,13:35:44,13:18:30,13:24:10,Rainbow Trout,39,0.8,TRUE,,,AI,14:12:35,,
125179_us_ef1,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,545,450,60,partial enclosure,18,17,13:05:00,13:35:44,13:18:30,13:24:10,Rainbow Trout,40,0.8,TRUE,,,,,,
125179_us_ef1,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,545,450,60,partial enclosure,18,17,13:05:00,13:35:44,13:24:10,13:29:00,Rainbow Trout,38,0.9,TRUE,,,,,,
125179_us_ef1,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,545,450,60,partial enclosure,18,17,13:05:00,13:35:44,13:29:00,13:35:44,Rainbow Trout,40,0.8,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,132,31,TRUE,3DD.003E192AE7,389,AI,16:26:36,,NA. Pit Tag ID: 3DD.003E192AE7. Row ID: 389. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,128,21.3,TRUE,3DD.003E192AD0,390,,,,NA. Pit Tag ID: 3DD.003E192AD0. Row ID: 390. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,96,8.7,TRUE,3DD.003E192ADA,391,,,,NA. Pit Tag ID: 3DD.003E192ADA. Row ID: 391. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,183,69.9,TRUE,3DD.003E192AEC,392,,,,NA. Pit Tag ID: 3DD.003E192AEC. Row ID: 392. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,81,5.7,TRUE,3DD.003E192AE1,393,AI,16:32:14,,Purple gill deterioration. Pit Tag ID: 3DD.003E192AE1. Row ID: 393. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,89,6.6,TRUE,3DD.003E192ADE,394,,,,NA. Pit Tag ID: 3DD.003E192ADE. Row ID: 394. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:19:00,15:29:20,Rainbow Trout,68,4.1,TRUE,3DD.003E192AD9,395,,,,NA. Pit Tag ID: 3DD.003E192AD9. Row ID: 395. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,68,3.2,TRUE,3DD.003E192B1E,396,,,,NA. Pit Tag ID: 3DD.003E192B1E. Row ID: 396. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,37,0.7,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,84,5.2,TRUE,3DD.003E192A54,397,,,,NA. Pit Tag ID: 3DD.003E192A54. Row ID: 397. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,83,5.2,TRUE,3DD.003E192A3F,398,,,,NA. Pit Tag ID: 3DD.003E192A3F. Row ID: 398. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,89,6.5,TRUE,3DD.003E192A42,399,,,,NA. Pit Tag ID: 3DD.003E192A42. Row ID: 399. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,73,4.6,TRUE,3DD.003E192A41,400,,,,NA. Pit Tag ID: 3DD.003E192A41. Row ID: 400. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,42,1,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,76,4.8,TRUE,3DD.003E192A51,401,,,,NA. Pit Tag ID: 3DD.003E192A51. Row ID: 401. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,81,4.9,TRUE,3DD.003E192A58,402,,,,NA. Pit Tag ID: 3DD.003E192A58. Row ID: 402. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:29:20,15:33:30,Rainbow Trout,75,4.2,TRUE,3DD.003E192A4F,403,,,,NA. Pit Tag ID: 3DD.003E192A4F. Row ID: 403. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:33:30,16:01:00,Rainbow Trout,65,2.9,TRUE,3DD.003E192A61,404,,,,NA. Pit Tag ID: 3DD.003E192A61. Row ID: 404. 
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:33:30,16:01:00,Rainbow Trout,49,1.1,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:33:30,16:01:00,Rainbow Trout,54,1.4,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:33:30,16:01:00,Rainbow Trout,36,0.4,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,15:33:30,16:01:00,Rainbow Trout,38,0.6,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,16:01:00,16:05:27,Rainbow Trout,40,0.6,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,16:01:00,16:05:27,Rainbow Trout,38,0.5,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,16:01:00,16:05:27,Rainbow Trout,40,0.7,TRUE,,,,,,
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,visual observation above water,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,16:01:00,16:05:27,Fish Unidentified Species,100,,TRUE,,,,,,fork length estimated
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,,,Rainbow Trout,48,0.8,TRUE,,,,,,"over counted fish while sampling, capture location uncertain"
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,,,Rainbow Trout,37,0.5,TRUE,,,,,,"over counted fish while sampling, capture location uncertain"
125180_ds_ef2,2024-09-09T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS,AI,AI,electrofishing,1,591,450,60,partial enclosure,,19,15:19:00,16:05:27,,,Rainbow Trout,39,0.4,TRUE,,,,,,"over counted fish while sampling, capture location uncertain"
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:34:00,10:35:40,Rainbow Trout,89,7.1,TRUE,3DD.003E192A37,405,AI,11:22:22,,NA. Pit Tag ID: 3DD.003E192A37. Row ID: 405. 
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:34:00,10:35:40,Rainbow Trout,95,11.2,TRUE,3DD.003E192A2D,406,,,,NA. Pit Tag ID: 3DD.003E192A2D. Row ID: 406. 
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,visual observation above water,1,465,450,60,closed,,21,10:34:00,11:05:15,10:34:00,10:35:40,Fish Unidentified Species,55,,TRUE,,,,,,fork length estimated
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:35:40,10:52:30,Rainbow Trout,124,21.9,TRUE,3DD.003E192A47,407,,,,NA. Pit Tag ID: 3DD.003E192A47. Row ID: 407. 
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:35:40,10:52:30,Rainbow Trout,116,18.6,TRUE,3DD.003E192A60,408,,,,NA. Pit Tag ID: 3DD.003E192A60. Row ID: 408. 
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:35:40,10:52:30,Rainbow Trout,48,1.5,TRUE,,,AI,11:26:05,,
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:52:30,10:55:50,Rainbow Trout,50,1.3,TRUE,,,,,,
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:55:50,10:59:10,Rainbow Trout,49,1,TRUE,,,,,,
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:55:50,10:59:10,Rainbow Trout,49,1.4,TRUE,,,,,,
125231_ds_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,465,450,60,closed,,21,10:34:00,11:05:15,10:55:50,10:59:10,Rainbow Trout,49,1.4,TRUE,,,,,,
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,visual observation above water,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:42:30,11:49:40,Fish Unidentified Species,50,,TRUE,,,,,,fork length estimated
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,visual observation above water,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:42:30,11:49:40,Fish Unidentified Species,100,,TRUE,,,,,,fork length estimated
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:49:40,11:53:20,Rainbow Trout,94,11.1,TRUE,3DD.003E192A29,409,,,,NA. Pit Tag ID: 3DD.003E192A29. Row ID: 409. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:56:00,11:58:20,Rainbow Trout,110,14.8,TRUE,3DD.003E192A40,410,,,,NA. Pit Tag ID: 3DD.003E192A40. Row ID: 410. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:56:00,11:58:20,Rainbow Trout,93,8.7,TRUE,3DD.003E192A4D,411,,,,NA. Pit Tag ID: 3DD.003E192A4D. Row ID: 411. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:58:20,12:01:10,Rainbow Trout,85,7.2,TRUE,3DD.003E192A33,412,,,,NA. Pit Tag ID: 3DD.003E192A33. Row ID: 412. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,11:58:20,12:01:10,Rainbow Trout,123,19.8,TRUE,3DD.003E192A5B,413,,,,NA. Pit Tag ID: 3DD.003E192A5B. Row ID: 413. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,12:01:10,12:04:20,Rainbow Trout,105,12.2,TRUE,3DD.003E192A36,414,,,,NA. Pit Tag ID: 3DD.003E192A36. Row ID: 414. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,12:01:10,12:04:20,Rainbow Trout,89,10,TRUE,3DD.003E192A24,415,,,,NA. Pit Tag ID: 3DD.003E192A24. Row ID: 415. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,visual observation above water,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,12:04:20,12:12:50,Fish Unidentified Species,50,,TRUE,,,,,,fork length estimated
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,12:04:20,12:12:50,Rainbow Trout,114,16.3,TRUE,3DD.003E192A4B,416,,,,NA. Pit Tag ID: 3DD.003E192A4B. Row ID: 416. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,12:04:20,12:12:50,Rainbow Trout,96,9.7,TRUE,3DD.003E192A1B,417,,,,NA. Pit Tag ID: 3DD.003E192A1B. Row ID: 417. 
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,12:12:50,12:22:40,Rainbow Trout,47,1.1,TRUE,,,,,,
125231_us_ef1,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,727,450,60,partial enclosure,,20,11:42:30,12:22:40,,,Rainbow Trout,50,1.5,TRUE,,,AI,13:21:27,,"over counted fish while sampling, capture location uncertain"
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:11:20,14:14:30,Rainbow Trout,86,6.7,TRUE,3DD.003E192A38,418,,,,NA. Pit Tag ID: 3DD.003E192A38. Row ID: 418. 
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:11:20,14:14:30,Rainbow Trout,91,11.7,TRUE,3DD.003E192A5D,420,,,,NA. Pit Tag ID: 3DD.003E192A5D. Row ID: 420. 
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:11:20,14:14:30,Rainbow Trout,89,8.3,TRUE,3DD.003E192A2C,419,,,,NA. Pit Tag ID: 3DD.003E192A2C. Row ID: 419. 
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:11:20,14:14:30,Rainbow Trout,104,13.1,TRUE,3DD.003E192A64,421,,,,NA. Pit Tag ID: 3DD.003E192A64. Row ID: 421. 
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:14:30,14:17:30,Rainbow Trout,97,8.8,TRUE,3DD.003E192A39,422,,,,NA. Pit Tag ID: 3DD.003E192A39. Row ID: 422. 
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:17:30,14:22:30,Rainbow Trout,90,7.5,TRUE,3DD.003E192A63,423,,,,NA. Pit Tag ID: 3DD.003E192A63. Row ID: 423. 
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:17:30,14:22:30,Rainbow Trout,49,1.2,TRUE,,,,,,
125231_ds_ef2,2024-09-10T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP,AI,AI,electrofishing,1,331,450,60,partial enclosure,,,14:11:20,14:22:30,14:17:30,14:22:30,Rainbow Trout,47,1.2,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),80,5.9,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),61,2.2,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),70,3.4,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),73,3.9,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),63,2.6,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),58,1.8,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:04:00,10:16:00,Sculpin (General),37,0.6,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Fish Unidentified Species,95,,TRUE,,,,,,fork length estimated
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Fish Unidentified Species,50,,TRUE,,,,,,fork length estimated
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Sculpin (General),40,0.7,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Sculpin (General),40,0.6,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Rainbow Trout,43,0.4,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Rainbow Trout,55,2,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Rainbow Trout,126,20,TRUE,3DD.003E192A2E,424,,,,NA. Pit Tag ID: 3DD.003E192A2E. Row ID: 424. 
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:16:00,10:21:40,Rainbow Trout,84,6,TRUE,3DD.003E192A28,425,,,,NA. Pit Tag ID: 3DD.003E192A28. Row ID: 425. 
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,87,6.8,TRUE,3DD.003E192A35,426,,,,NA. Pit Tag ID: 3DD.003E192A35. Row ID: 426. 
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,100,12.5,TRUE,3DD.003E192A32,427,,,,NA. Pit Tag ID: 3DD.003E192A32. Row ID: 427. 
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,58,2.5,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,63,2.3,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,55,2.2,TRUE,,,AI,11:39:04,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,59,2.3,TRUE,,,,,,
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,67,2.9,TRUE,3DD.003E192A08,428,,,,NA. Pit Tag ID: 3DD.003E192A08. Row ID: 428. 
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,63,2.9,TRUE,3DD.003E192A25,429,,,,NA. Pit Tag ID: 3DD.003E192A25. Row ID: 429. 
125261_ds_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,666,250,60,partial enclosure,,24,10:04:00,10:30:30,10:21:40,10:30:30,Rainbow Trout,97,9.4,TRUE,3DD.003E192A55,430,,,,NA. Pit Tag ID: 3DD.003E192A55. Row ID: 430. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:36:30,10:43:40,Rainbow Trout,143,33.2,TRUE,3DD.003E192A0E,431,AI,11:47:33,,NA. Pit Tag ID: 3DD.003E192A0E. Row ID: 431. 
